Year,Month,Day,Hour,Min,Second,North,East,Depth(km),Richter tal
2006,5,11,16,27,2.5,58988,10230,13.2,2.1
2006,5,11,10,46,47.2,58549,5392,38.8,1.3
2006,5,8,14,26,1.8,58810,5573,10.0,2.2
2006,5,5,15,34,32.9,58879,5677,10.6,1.4
2006,5,3,19,47,23.2,55772,16149,15.0,2.2
2006,4,30,5,34,12.3,57522,6269,13.4,1.8
2006,4,18,14,17,50.6,58912,5556,8.1,1.7
2006,4,12,6,25,39.6,57701,6777,13.0,2.2
2006,4,10,11,32,34.7,58078,7286,12.5,2.9
2006,4,10,6,20,54.4,57433,6349,15.0,2.0
2006,4,5,18,20,3.3,54363,10231,15.0,2.4
2006,4,4,14,28,19.1,58848,6157,15.0,2.3
2006,4,4,7,12,35.6,57586,6916,30.2,2.1
2006,4,2,15,51,28.7,54017,6917,39.9,2.7
2006,4,1,12,42,32.4,58199,11266,2.7,2.4
2006,3,30,9,58,57.3,55719,7228,0.0,2.4
2006,3,29,14,46,16.9,58852,5616,5.3,1.9
2006,3,23,18,27,43.3,57719,10317,15.0,2.5
2006,3,23,13,59,10.5,58932,5678,0.1,2.1
2006,3,22,3,4,39.2,55691,12054,29.7,1.1
2006,3,20,10,41,15.3,55672,12936,15.0,2.1
2006,3,14,17,8,24.5,58783,5406,10.0,1.7
2006,3,14,14,23,25.1,58729,5356,35.9,2.2
2006,3,13,12,50,56.2,57410,9339,15.0,2.4
2006,3,8,15,5,51.9,57550,10899,0.1,2.1
2006,3,1,15,26,53.7,58363,10498,0.0,2.6
2006,3,1,15,3,50.5,58387,10466,0.0,2.5
2006,2,28,9,34,40.1,57053,9353,0.0,2.2
2006,2,23,14,10,13.1,58449,5713,26.6,1.5
2006,2,23,13,59,54.4,58932,5532,27.7,1.2
2006,2,22,15,3,42.9,58822,5694,11.3,1.9
2006,2,13,13,54,58.4,58260,6849,3.3,1.5
2006,2,13,9,46,10.3,58665,5640,31.2,1.4
2006,2,10,15,33,10.0,58836,5606,9.7,1.9
2006,2,10,12,55,12.9,58364,5433,29.6,1.6
2006,2,7,14,55,35.8,58831,6121,9.5,2.0
2006,1,31,22,26,59.6,58225,6188,16.6,1.2
2006,1,17,12,55,46.3,58146,6947,11.6,1.5
2006,1,13,14,33,8.6,58813,5488,10.3,1.9
2006,1,10,0,20,33.4,57053,6852,32.6,2.3
2006,1,3,14,30,45.9,58827,6108,10.2,2.2
2005,12,29,11,30,12.2,58861,5622,8.1,2.2
2005,12,9,14,2,56.2,58760,9941,38.3,2.1
2005,11,23,2,59,56.8,56317,12283,15.0,1.4
2005,11,22,12,41,21.5,58772,9527,24.3,2.2
2005,11,9,1,45,55.6,56356,12220,12.3,1.3
2005,10,28,7,22,23.0,57620,7029,13.5,3.7
2005,9,15,21,27,43.5,58089,7012,0.0,1.8
2005,9,7,17,32,25.2,54752,4511,0.0,2.9
2005,9,3,22,59,52.4,57589,6596,4.7,2.1
2005,9,1,21,36,57.7,58075,7025,0.0,1.9
2005,8,21,16,22,6.1,57063,7237,28.6,2.4
2005,8,4,13,34,51.5,58852,5403,9.2,2.1
2005,7,23,17,5,40.4,57132,6813,18.0,2.8
2005,7,6,15,46,53.2,57515,6646,15.0,1.9
2005,6,24,3,30,4.9,57454,7146,0.0,1.8
2005,6,23,13,0,24.2,58647,5855,6.8,1.7
2005,6,23,12,59,46.6,57722,6952,15.0,2.4
2005,6,22,15,6,35.5,58880,5732,15.0,1.7
2005,6,21,15,42,14.5,58830,6096,12.9,1.8
2005,6,13,2,30,37.8,57208,6745,20.5,2.0
2005,6,2,16,6,1.6,58884,5488,6.6,2.1
2005,5,23,23,51,7.6,57701,7399,15.0,2.4
2005,5,19,18,2,1.8,58143,7074,7.7,1.5
2005,5,19,13,34,55.1,58306,8233,8.0,1.7
2005,5,13,1,8,6.2,57450,6859,15.0,2.0
2005,5,12,18,6,38.9,57620,6987,15.0,2.1
2005,5,12,2,20,9.4,57749,6478,2.5,1.7
2005,5,11,16,36,29.6,58233,6916,1.9,1.4
2005,5,10,5,20,58.9,57601,7083,61.7,2.1
2005,5,4,14,2,31.7,58851,5476,7.4,2.3
2005,5,2,16,4,20.4,58790,5575,0.1,1.5
2005,4,11,18,53,9.3,58292,5736,31.1,1.8
2005,3,11,9,1,7.5,58851,6088,13.0,2.1
2005,3,10,6,50,21.2,57750,6358,15.0,1.8
2005,3,9,23,15,23.5,58130,11402,15.0,2.1
2005,3,9,19,16,11.6,55572,14711,14.3,1.4
2005,2,23,6,33,9.5,57471,6942,15.0,2.2
2004,12,21,10,34,7.1,58987,5544,4.9,2.2
2004,11,27,23,23,31.1,56820,8309,3.5,1.2
2004,11,26,10,1,16.5,58890,5569,9.4,2.3
2004,11,4,15,58,8.2,58779,5666,0.0,1.7
2004,10,27,18,2,33.9,55112,9286,15.0,2.4
2004,10,27,16,27,0.5,56492,10954,2.7,2.1
2004,10,27,14,4,16.7,56743,11714,15.0,2.6
2004,10,19,13,46,44.1,57062,7190,0.0,2.5
2004,10,18,11,26,5.3,58111,6221,29.0,1.5
2004,10,18,10,44,53.4,58144,6819,24.3,1.7
2004,10,18,4,26,58.5,58551,9917,28.7,2.1
2004,10,15,13,1,42.0,58891,5635,8.6,1.9
2004,10,14,12,6,45.3,58131,6931,15.0,1.9
2004,10,14,11,54,3.9,58193,6902,24.1,1.8
2004,10,13,12,12,8.7,58198,6917,15.0,1.9
2004,10,13,12,1,19.9,58069,6906,39.7,1.8
2004,10,11,14,30,0.7,57236,7099,0.1,2.2
2004,9,29,23,15,20.5,57272,17167,5.0,2.4
2004,9,29,19,45,23.4,57328,17029,12.3,2.8
2004,9,28,11,53,41.2,57828,7607,15.0,3.4
2004,9,25,10,42,33.7,58144,6888,20.0,1.9
2004,9,3,9,31,26.8,58168,7744,17.5,3.4
2004,9,2,11,42,12.1,57554,7357,20.8,2.7
2004,9,1,13,20,48.0,58304,6339,3.9,2.3
2004,8,27,12,45,30.6,58870,5602,9.8,2.0
2004,8,17,14,22,0.5,58815,5803,0.0,1.5
2004,8,16,14,18,52.0,58653,5426,30.4,1.7
2004,8,15,21,49,51.8,57991,6257,18.3,1.9
2004,8,13,19,30,50.3,58173,7031,22.4,2.0
2004,8,13,13,4,20.0,58797,5486,35.3,1.7
2004,8,11,10,47,43.9,58165,6374,12.8,1.8
2004,8,9,16,47,31.5,58496,5653,30.4,1.9
2004,8,6,20,14,14.6,58117,7200,0.0,1.8
2004,8,2,6,16,2.7,54145,13069,0.0,2.0
2004,7,17,21,36,21.3,55379,12532,10.8,1.7
2004,7,13,11,58,39.6,58201,6821,1.4,1.8
2004,7,9,8,0,47.6,58831,6098,14.2,1.5
2004,7,5,18,9,36.5,57489,7061,15.0,2.2
2004,7,5,15,33,27.1,58147,6847,0.0,1.5
2004,7,3,7,47,34.3,58156,6814,0.3,1.7
2004,7,2,13,0,52.2,58888,5750,0.1,1.2
2004,6,25,17,48,35.5,58917,5586,2.1,2.5
2004,6,25,8,2,18.8,58833,6037,33.2,1.7
2004,6,23,17,6,47.6,58154,6894,11.6,1.6
2004,6,10,18,58,20.9,58148,6929,0.0,1.8
2004,6,10,11,53,53.5,58254,8366,0.0,1.4
2004,6,1,17,0,8.1,58881,5589,9.0,1.4
2004,5,31,2,10,16.6,55405,11721,14.3,2.1
2004,5,4,12,37,31.0,58060,7840,4.7,2.0
2004,5,4,10,45,39.1,57967,7820,4.1,2.2
2004,4,28,1,27,57.5,58375,7674,8.5,2.2
2004,4,27,11,5,1.9,57947,8214,0.0,2.4
2004,4,21,21,53,33.9,58163,791,40.1,2.6
2004,3,31,23,18,14.5,58769,1083,24.3,2.2
2004,3,11,17,6,10.5,58833,9279,0.0,2.1
2004,3,10,14,0,0.4,58903,5659,9.5,1.8
2004,3,10,11,9,22.4,56388,11213,15.0,2.4
2004,3,5,13,49,48.9,58834,9512,15.0,2.0
2004,3,5,9,43,47.7,58272,6214,23.3,1.7
2004,3,3,10,56,52.6,57621,6644,0.0,1.9
2004,3,2,14,23,1.3,57898,3893,6.0,2.3
2004,2,26,8,51,9.3,56812,7883,47.8,1.9
2004,2,25,15,56,59.4,58428,5323,63.3,2.4
2004,2,23,8,38,26.5,55524,12212,33.7,2.9
2004,2,3,3,48,9.9,58303,11225,8.6,2.5
2004,2,3,3,26,19.2,58407,10396,15.0,2.3
2004,1,31,4,13,47.6,57766,7670,15.0,2.0
2004,1,23,6,40,59.9,57080,7060,15.1,2.7
2004,1,21,8,11,33.8,55823,11635,26.1,2.0
2004,1,5,12,0,40.1,58731,5378,46.8,1.6
2003,12,4,20,4,15.8,58416,10207,2.9,2.7
2003,12,3,0,34,47.2,57952,8364,15.0,2.6
2003,11,28,23,21,21.9,57370,10712,0.1,2.8
2003,11,27,9,6,26.3,55799,11732,26.2,2.2
2003,10,23,14,10,13.8,58629,7806,0.7,1.6
2003,10,2,1,23,42.0,56956,6873,15.0,1.9
2003,9,4,10,21,45.2,58165,6033,34.5,1.6
2003,9,2,13,18,50.7,58331,6549,40.0,1.8
2003,8,22,3,49,38.1,56665,11518,15.0,3.2
2003,8,7,12,34,48.0,57730,11421,12.0,2.3
2003,8,6,16,57,53.2,58722,5584,8.0,1.5
2003,8,3,18,5,16.1,57799,11923,15.0,2.6
2003,7,30,13,14,54.2,58840,5435,10.4,2.0
2003,7,28,12,36,57.1,57762,11892,4.5,2.6
2003,7,10,5,5,39.9,56745,9283,11.4,2.7
2003,7,10,3,46,35.6,57622,11676,0.0,3.1
2003,6,28,9,3,42.7,57746,11670,8.9,2.9
2003,6,25,10,59,12.7,57693,11843,1.3,2.9
2003,6,17,15,36,33.9,57594,11375,15.0,2.7
2003,5,24,20,19,5.5,57744,11673,0.0,2.2
2003,5,20,23,41,40.8,57704,11690,1.4,2.4
2003,5,19,7,18,18.9,57717,11619,2.3,2.7
2003,5,17,14,1,36.7,57733,11655,4.4,2.7
2003,5,15,8,23,46.8,57707,11592,3.6,2.5
2003,5,13,6,49,37.7,57846,11774,0.0,3.0
2003,5,12,14,16,26.0,58834,6081,3.0,1.6
2003,5,11,4,13,47.7,57737,11552,0.1,2.4
2003,4,27,11,43,6.9,57660,11568,0.0,2.6
2003,4,25,17,12,52.3,56872,7824,40.1,2.0
2003,4,10,17,21,44.5,58274,6066,22.6,1.9
2003,4,10,15,37,43.8,58395,5964,5.2,1.7
2003,4,9,18,11,42.3,58420,9081,14.4,1.9
2003,3,31,15,18,24.1,58756,1501,0.0,2.2
2003,3,26,0,22,9.3,57731,11683,15.0,2.4
2003,3,20,14,15,50.9,58230,8340,4.7,1.9
2003,3,20,12,38,42.9,58235,5955,28.9,1.6
2003,3,20,3,44,45.2,55558,2187,297.9,2.4
2003,3,17,20,59,28.6,57388,13878,35.6,2.2
2003,3,16,23,47,3.4,57624,13998,40.1,2.6
2003,3,14,15,4,43.1,58952,5635,34.5,1.2
2003,3,13,14,0,4.8,58840,5640,15.0,1.6
2003,3,10,3,56,51.4,57862,12129,15.0,2.9
2003,3,9,14,41,54.8,57746,12066,0.0,2.5
2003,3,4,6,31,16.5,57570,5993,213.7,2.4
2003,2,26,9,18,59.6,58847,6076,9.1,1.5
2003,2,26,3,48,2.4,57590,11548,0.0,2.3
2003,2,25,15,58,3.4,58902,9009,8.9,1.7
2003,2,25,10,38,22.0,58811,9193,23.7,2.0
2003,2,25,9,9,37.6,57556,13045,10.0,2.7
2003,2,22,10,2,59.9,58765,9044,2.2,1.6
2003,2,22,1,18,59.6,57795,12013,11.8,2.4
2003,2,16,2,55,52.8,57610,11642,0.0,2.7
2003,2,15,5,31,42.0,57815,12064,14.9,2.4
2003,1,25,9,11,49.2,57276,6865,27.0,2.5
2003,1,23,16,13,55.6,58092,11760,15.0,2.4
2003,1,22,9,11,46.7,58159,11455,7.8,2.6
2003,1,9,13,42,53.0,58777,6243,15.0,1.7
2002,12,12,16,35,41.4,57508,7120,6.9,2.0
2002,11,25,16,23,30.4,58760,633,0.0,2.2
2002,11,18,21,28,19.7,56630,11868,2.8,2.0
2002,10,22,15,0,32.6,58751,5634,26.2,1.4
2002,10,21,9,47,32.1,58080,6285,10.0,1.8
2002,9,25,15,22,44.0,56337,11090,15.0,1.8
2002,9,13,5,10,24.1,57197,10801,7.5,2.0
2002,8,29,7,48,39.8,58422,10507,5.2,2.6
2002,8,27,23,6,37.4,57718,10521,4.9,2.2
2002,8,25,4,43,27.2,58117,924,10.0,3.2
2002,6,30,23,34,12.2,57789,6969,15.0,2.7
2002,6,14,10,13,47.2,58843,6074,0.8,1.1
2002,6,13,19,19,11.9,56531,11605,16.0,2.2
2002,5,30,3,54,51.1,57069,7240,26.3,2.5
2002,5,28,14,26,33.4,58817,4760,0.0,2.4
2002,5,28,14,8,11.8,58764,4880,10.5,2.2
2002,5,28,14,4,52.7,58633,4767,15.0,2.6
2002,5,28,13,42,20.9,58757,5000,2.7,2.1
2002,5,26,14,48,15.3,57029,7164,17.5,2.5
2002,5,19,22,48,43.5,57720,7077,8.9,2.7
2002,4,3,11,35,20.1,58369,10510,0.0,2.6
2002,4,3,11,26,25.8,58449,10516,15.0,2.6
2002,3,28,12,45,43.1,58323,13725,15.0,3.0
2002,3,2,0,40,38.0,57271,6859,15.0,2.3
2002,2,11,13,37,31.0,58572,8881,0.0,2.0
2002,2,7,17,50,11.8,58186,6366,15.0,1.8
2002,2,7,10,9,49.0,58457,10475,3.2,2.7
2002,1,27,17,30,35.3,56739,7505,15.0,2.4
2002,1,13,18,26,7.7,57580,7117,15.0,2.4
2001,11,10,0,28,16.1,58605,1264,0.0,2.6
2001,11,6,18,5,28.0,55677,11701,19.7,2.8
2001,11,2,17,21,16.8,57140,11275,14.6,2.2
2001,10,21,0,31,26.7,56733,7661,29.1,3.4
2001,10,20,8,31,44.3,58217,6265,0.0,1.9
2001,9,21,4,12,14.2,58435,12314,37.0,2.4
2001,9,15,6,52,32.8,57046,9287,0.4,2.7
2001,8,10,8,1,42.7,55217,14979,15.0,1.2
2001,7,21,16,35,57.5,54121,12606,15.0,3.2
2001,7,18,21,17,50.6,57007,6761,14.9,2.8
2001,6,2,0,44,51.7,56801,7803,59.3,3.5
2001,5,11,7,44,7.0,57717,11401,7.5,2.4
2001,5,9,13,44,52.0,57272,9746,15.0,2.6
2001,5,8,14,5,21.5,58756,9563,0.0,1.9
2001,5,7,9,43,31.7,56626,3122,4.5,3.6
2001,5,4,14,35,59.3,57495,10947,0.0,2.7
2001,3,25,21,11,14.3,56901,6841,15.0,2.7
2001,3,19,15,27,1.9,58721,5617,0.0,1.4
2001,3,14,22,20,41.3,58285,723,15.0,3.5
2001,2,24,21,35,6.0,57515,6829,15.0,2.4
2001,2,16,10,17,53.5,58362,7276,0.1,1.8
2001,2,4,8,37,1.5,58013,9120,3.8,2.3
2001,1,20,11,54,51.0,58994,17930,36.9,3.0
2000,12,29,4,7,23.6,58511,12872,0.0,2.9
2000,12,20,14,15,59.8,57227,13427,15.0,3.1
2000,12,10,20,1,19.0,56299,11531,0.0,2.6
2000,11,7,16,29,22.7,57587,6815,6.3,3.2
2000,10,19,10,27,24.5,57639,6962,12.6,3.8
2000,10,3,13,25,34.5,58454,10385,8.2,2.6
2000,9,28,10,53,42.6,57838,10959,0.0,2.7
2000,8,30,12,36,12.1,57724,7056,15.0,2.4
2000,8,26,23,11,56.0,58529,1962,15.0,3.0
2000,6,6,15,21,1.5,57436,6585,5.4,2.2
2000,5,17,12,19,50.8,57926,8263,9.5,2.8
2000,5,12,13,14,19.2,58331,6575,2.7,2.2
2000,4,7,15,58,32.3,56199,11476,15.0,2.9
2000,4,4,2,27,22.5,56993,7893,26.7,2.4
2000,3,28,6,40,17.8,57888,6630,15.0,2.6
2000,2,9,6,5,34.8,57313,5640,15.0,2.6
2000,1,31,4,29,30.7,56460,12023,5.9,2.0
2000,1,20,3,3,57.2,53749,7536,0.0,3.1
2000,1,9,21,18,29.1,57082,6710,34.3,2.5
1999,10,10,16,27,31.5,58226,12674,15.0,3.4
1999,10,2,15,56,58.2,58984,6461,9.3,1.6
1999,9,9,18,16,38.6,58211,13376,10.0,3.2
1999,9,2,13,29,37.6,57627,6623,15.0,2.7
1999,8,17,12,49,10.0,58799,7344,10.5,1.9
1999,6,2,13,0,12.6,57461,8275,10.5,2.7
1999,5,31,14,52,59.6,58205,8923,15.0,2.8
1999,5,27,16,5,40.5,56037,11912,15.0,2.4
1999,5,27,16,5,40.0,56005,11867,5.5,2.4
1999,5,27,13,15,46.6,58540,7476,0.0,1.7
1999,4,27,7,11,8.1,57439,9451,0.9,2.4
1999,4,26,17,15,21.8,58541,8250,15.0,2.1
1999,4,17,12,48,15.4,58682,8131,3.5,1.7
1999,3,27,20,17,39.9,58348,7624,12.0,2.5
1999,3,27,19,24,54.3,58315,7592,4.0,2.6
1999,3,26,13,32,42.5,58922,5567,0.0,1.7
1999,3,25,14,15,0.6,58424,6552,14.2,2.0
1999,3,23,11,58,4.8,58436,7458,9.2,2.4
1999,3,17,16,0,49.2,58965,5729,0.0,1.6
1999,3,9,0,38,40.9,57277,6778,19.0,2.7
1999,2,19,14,17,51.4,58011,8127,15.0,2.7
1999,1,8,14,16,33.3,58891,9195,0.0,2.0
1998,12,17,14,21,38.1,58264,6528,2.6,2.7
1998,12,3,11,43,56.1,58996,5952,0.5,2.6
1998,12,2,14,22,25.2,58845,5388,52.4,2.1
1998,11,26,12,6,47.7,58976,9301,15.0,2.2
1998,10,24,15,49,38.7,57020,7288,15.0,2.9
1998,10,2,22,36,29.8,57132,6795,10.2,2.6
1998,9,14,11,0,51.5,57683,11042,15.0,2.7
1998,7,8,23,14,42.6,56901,7529,4.1,3.3
1998,6,25,13,15,25.2,58237,5533,0.0,2.0
1998,6,16,12,29,18.3,58970,8507,0.0,1.1
1998,5,29,13,17,49.3,58194,6619,15.0,1.8
1998,5,23,20,58,44.3,56676,2704,10.0,2.6
1998,5,16,0,33,45.1,58794,2312,15.0,2.5
1998,4,20,22,48,58.9,56862,7541,6.4,2.9
1998,4,20,13,32,55.1,58806,5881,0.1,2.3
1998,4,7,11,33,0.5,57863,6992,0.9,2.0
1998,4,4,19,36,26.6,57261,6977,96.8,2.9
1998,3,24,14,18,47.0,58267,6341,0.0,2.4
1998,3,20,0,15,57.9,58185,8649,10.0,3.1
1998,3,19,4,15,4.4,58017,8035,15.0,1.7
1998,3,15,20,43,59.0,58545,8374,0.0,2.3
1998,2,10,8,30,33.1,57568,7479,15.0,2.8
1998,1,29,11,21,56.1,58953,5573,15.0,2.1
1998,1,28,15,41,50.9,58924,5632,5.4,1.8
1998,1,25,13,13,51.2,57648,6848,15.0,2.6
1998,1,8,3,6,59.3,56998,8580,1.8,2.2
1997,12,31,20,2,47.1,56702,2811,15.0,3.2
1997,12,26,17,28,22.2,58065,8307,15.0,2.6
1997,12,4,22,3,45.2,56911,7690,8.5,3.4
1997,11,19,9,48,28.5,56936,7520,15.0,2.9
1997,11,15,16,11,51.4,56863,7616,6.6,3.6
1997,11,11,14,15,34.5,58360,6160,9.7,1.9
1997,10,27,11,2,32.8,58906,13009,6.6,3.1
1997,10,24,16,8,20.2,58876,6064,0.0,2.5
1997,9,20,14,21,20.8,56941,12424,15.0,3.8
1997,8,28,13,18,37.2,58015,6327,15.0,2.4
1997,8,19,5,29,38.0,55776,11755,30.3,2.7
1997,8,15,12,30,1.7,58777,5314,11.8,1.0
1997,7,12,4,7,4.6,56507,2965,12.2,2.5
1997,7,11,13,13,50.3,58251,6425,8.3,2.8
1997,6,5,18,34,52.9,58759,15065,0.0,3.1
1997,6,4,8,39,54.4,57865,9136,29.9,2.6
1997,5,24,13,47,12.1,57943,8330,7.8,3.1
1997,5,13,0,7,16.7,58929,6502,1.0,1.8
1997,5,2,11,37,8.4,57133,6963,15.9,3.0
1997,4,28,13,33,9.5,58291,8145,0.0,2.3
1997,3,29,5,39,58.9,57954,8385,9.4,2.9
1997,2,20,15,1,10.0,56981,7853,15.0,3.0
1997,1,18,9,9,45.1,56141,3407,0.0,3.1
1997,1,8,14,27,14.8,58882,5691,6.1,1.5
1997,1,3,13,37,56.1,58960,5902,10.0,1.8
1996,12,19,13,8,46.5,58839,9469,3.7,2.0
1996,12,17,18,15,14.2,55578,12935,15.0,2.6
1996,11,21,16,9,49.3,57750,6575,15.0,2.5
1996,11,7,2,13,18.9,57534,6494,15.0,2.9
1996,9,18,17,39,38.8,55591,6334,0.1,2.3
1996,9,6,8,8,46.9,58172,11415,0.0,2.6
1996,8,28,13,19,49.7,54791,13915,2.9,2.6
1996,8,23,23,21,34.0,57322,7875,0.0,1.3
1996,8,1,20,55,3.6,55335,4751,15.0,3.0
1996,7,1,11,5,55.6,58282,5582,0.0,2.2
1996,6,19,8,23,55.1,55636,10265,5.5,2.6
1996,5,8,16,54,9.6,57695,9554,9.9,2.9
1996,5,5,8,38,7.6,57715,8224,0.0,2.0
1996,4,30,11,12,3.1,55796,7620,76.2,2.3
1996,4,29,18,36,0.9,55391,6802,15.0,2.3
1996,1,29,17,43,32.3,57660,6504,6.1,2.3
1996,1,29,16,30,22.4,58441,10367,0.0,2.5
1996,1,29,16,21,55.7,58399,10522,15.0,2.7
1995,11,30,5,23,52.4,55644,12255,24.8,2.5
1995,10,4,20,49,41.1,56775,12170,1.9,4.1
1995,8,22,12,13,34.8,58215,11203,4.3,2.5
1995,7,24,16,31,55.3,58927,6108,8.7,2.4
1995,5,30,4,0,16.8,56292,10724,28.9,3.4
1995,5,23,8,25,58.4,58410,10486,2.0,2.3
1995,5,23,7,45,34.8,58434,10488,0.1,2.6
1995,4,19,9,15,15.2,58410,10425,0.0,2.6
1995,2,2,21,26,9.5,57980,508,40.0,3.0
1995,2,1,21,33,0.0,58554,13679,0.9,3.4
1994,11,8,13,57,18.0,58767,5756,18.1,2.3
1994,11,2,14,57,36.1,56890,7972,19.3,3.2
1994,10,27,16,7,52.5,58314,6787,0.1,1.8
1994,10,18,18,38,18.2,55598,5055,0.2,4.1
1994,8,16,4,53,47.8,58953,2635,15.0,2.5
1994,6,7,12,5,23.8,58891,5793,15.0,2.2
1994,5,14,8,4,30.5,58379,1705,27.5,2.6
1994,2,10,9,5,6.2,58975,5888,0.1,2.2
1994,2,1,8,57,0.4,58368,10255,0.0,2.8
1993,12,13,8,59,31.5,55324,7082,0.0,3.3
1993,7,7,11,48,8.3,55578,4517,15.6,4.2
1993,4,6,6,41,5.5,58685,944,39.3,3.4
1993,3,6,1,26,45.6,57946,6754,62.4,3.3
1992,12,14,11,42,18.9,55120,13039,53.8,2.8
1992,9,28,13,30,49.9,54884,12734,14.2,3.1
1992,9,17,0,16,16.7,57043,6959,25.3,3.1
1992,8,31,18,25,53.6,55095,3901,40.2,3.2
1992,8,11,22,0,39.2,55221,10384,93.1,3.1
1992,5,18,5,28,34.4,57114,6685,15.0,3.3
1991,3,11,21,9,5.0,57320,9528,10.5,3.3
1990,8,30,21,43,59.6,57471,7437,4.0,2.0
1990,5,28,8,43,48.8,55044,13003,15.0,1.2
1990,5,24,9,51,56.9,56478,11931,10.0,3.2
1990,5,9,16,47,32.0,57650,12535,37.7,1.9
1989,11,23,14,12,37.7,58123,7702,14.9,1.7
1989,2,26,19,2,27.1,55273,11646,28.2,2.4
1989,1,20,9,33,47.5,57911,8362,15.0,4.2
1988,7,17,15,58,53.6,57110,7139,10.1,2.0
1988,7,17,12,51,47.9,56995,7693,18.7,2.6
1988,6,27,7,55,8.2,56764,11239,2.3,2.5
1988,3,31,2,56,6.5,56648,3144,15.0,2.9
1987,8,19,1,15,37.1,56958,8099,29.0,2.5
1986,12,14,0,43,15.8,58083,6664,0.0,3.2
1986,11,13,8,0,34.8,58287,7929,0.0,2.3
1986,11,2,7,47,57.8,58736,13681,10.0,3.8
1986,10,16,12,5,6.0,58845,10304,0.0,2.4
1986,7,16,5,16,12.6,58745,7367,30.5,2.0
1986,6,12,19,2,47.0,58922,5960,15.0,2.2
1986,6,11,15,38,42.9,58181,6741,0.0,2.4
1986,6,11,14,5,46.5,58055,7349,0.0,2.6
1986,4,9,8,26,46.9,57341,11562,0.0,2.9
1986,4,9,8,16,20.0,58055,11190,15.0,2.7
1986,4,1,9,56,53.5,56544,12183,7.2,4.1
1986,2,1,18,47,56.1,57631,7273,40.0,2.3
1985,6,15,0,40,20.5,56608,12190,9.1,4.7
1984,12,19,23,31,22.3,58305,9982,10.3,2.6
1984,12,19,23,28,35.1,58391,10216,15.0,2.8
1984,12,8,21,37,20.8,58138,7125,15.0,2.8
1984,4,16,1,47,13.4,55593,12118,40.8,1.9
1984,4,5,9,10,14.8,55193,13217,17.0,2.5
1983,12,18,21,25,19.0,56276,11855,0.0,2.0
1983,4,12,9,1,10.8,57309,6787,1.0,2.5
1982,11,1,2,48,10.4,56280,11823,3.4,3.5
1982,9,17,11,19,58.0,55733,11778,0.0,3.0
1982,7,7,13,48,43.7,55671,4734,0.0,3.3
1982,6,30,17,15,10.8,56061,15513,15.0,3.0
1982,5,24,3,10,20.9,56637,8214,41.4,3.7
1982,3,24,1,39,16.4,56184,12298,0.0,2.7
1982,2,15,14,10,55.8,55887,12282,6.2,3.4
1981,9,7,14,3,9.3,57055,7124,30.3,3.6
1981,9,6,4,11,59.8,57030,6880,40.0,3.9
1981,4,17,18,57,25.2,57707,7107,7.7,3.6
1980,12,12,21,53,32.4,57000,9909,36.4,3.1
1980,8,26,3,15,44.0,57861,15272,0.2,2.3
1980,1,21,7,41,32.8,56271,12155,10.2,3.9
1979,12,25,2,41,12.0,56702,8702,37.6,2.4
1979,2,20,9,59,53.0,57051,8132,15.0,3.2
1978,4,26,12,32,36.6,56746,7812,40.0,3.4
1975,11,12,0,6,19.3,57102,7141,40.0,3.7
1969,4,5,19,9,47.1,57155,6764,0.1,4.2
1967,8,21,13,41,49.3,57092,4593,15.0,4.5
1967,4,12,9,9,32.1,58459,10315,0.0,3.6
1964,7,14,5,33,56.7,57.03,7.2,36,4.0
1963,6,19,17,0,19.8,56270,11740,0.0,3.0
1954,10,18,16,44,32.2,56846,8291,25.5,4.6
1930,10,31,23,16,38.9,55665,12606,62.3,4.0
